Player name,Appearances,Goals,Wins,Losses,Goals.1,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Headed clearances,Recoveries,Duels won,Duels lost,Succesful 50/50s,Aerial battles won,Aerial battles lost,Errors leading to goal
Nathan Redmond,264,28,67,127,28,0.11,1,23,3,0,0,451,150,33%,15,18,26,"7,114",26.95,50,613,23%,35.0,284,13.0,1.0,200,54,302.0,63%,130.0,132.0,95.0,27.0,"1,093","1,085","1,349",474.0,92.0,244.0,1.0
Harrison Reed,62,2,19,23,2,0.03,0,2,0,0,0,28,10,36%,2,1,3,"2,202",35.52,3,51,27%,0.0,71,10.0,0.0,62,1,114.0,69%,7.0,81.0,56.0,21.0,277,220,240,21.0,41.0,62.0,0.0
Sergio Reguilón,52,2,28,14,13,56.0,87,56%,0,14,63,80,42,0,233,231,233,41,60,59,1,1,6.0,"1,971",37.9,9.0,146,27%,1.0,60,9.0,0.0,48.0,2.0,2,0,0,2.0,0.0,,
Renan Lodi,7,0,2,5,0,19.0,10,60%,0,2,10,10,6,1,34,31,22,5,3,2,0,0,0.0,182,26.0,0.0,19,5%,0.0,9,1.0,0.0,7.0,0.0,0,0,0,0.0,0.0,,
Ricardo Pereira,92,6,41,35,23,111.0,305,58%,3,20,141,228,118,1,504,700,596,153,134,150,0,0,12.0,"4,106",44.63,18.0,193,16%,8.0,123,14.0,0.0,110.0,2.0,6,1,3,2.0,2.0,,
Declan Rice,182,7,68,72,7,0.04,1,6,0,1,0,129,35,27%,7,7,10,"8,430",46.32,8,110,25%,7.0,543,23.0,0.0,120,5,425.0,56%,34.0,302.0,278.0,142.0,"1,331",869,626,164.0,239.0,179.0,2.0
Taylor Richards,2,0,0,2,0,0.0,0,0,0,0,0,1,0,0%,0,0,0,27,13.50,0,0,0%,0.0,2,0.0,0.0,1,0,1.0,0%,1.0,0.0,0.0,0.0,3,3,3,0.0,1.0,0.0,0.0
Richarlison,183,48,72,74,48,0.26,11,23,13,4,0,434,142,33%,11,45,18,"3,788",20.70,33,234,32,2.0,187,104.0,282.0,127,82,181.0,127,,,,,,,,,,,
Jairo Riedewald,68,2,19,34,2,0.03,0,0,2,0,0,12,2,17%,0,1,0,"1,198",17.62,2,12,33%,1.0,47,4.0,0.0,29,0,62.0,56%,5.0,59.0,57.0,23.0,182,115,103,25.0,20.0,20.0,0.0
Matt Ritchie,165,11,47,73,11,0.07,1,1,9,1,0,227,53,23%,5,7,24,"5,062",30.68,34,962,26%,16.0,290,31.0,0.0,184,9,225.0,66%,87.0,175.0,237.0,115.0,770,605,758,70.0,139.0,246.0,1.0
Roberto Firmino,244,78,151,36,78,0.32,17,42,18,2,0,567,246,43%,13,71,49,"8,358",34.25,66,192,12,0.0,239,70.0,325.0,162,94,78.0,59,,,,,,,,,,,
Haydon Roberts,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Andrew Robertson,230,8,131,49,70,228.0,356,64%,4,29,237,412,176,5,"1,325",736,685,154,154,144,0,2,53.0,"13,416",58.33,62.0,"1,199",20%,13.0,476,27.0,1.0,127.0,23.0,8,4,0,4.0,3.0,,
Antonee Robinson,41,0,8,18,7,45.0,67,60%,0,4,48,87,59,0,220,192,138,59,50,29,0,0,0.0,"1,525",37.2,4.0,142,26%,0.0,54,8.0,1.0,29.0,2.0,0,0,0,0.0,0.0,,
Joel Robles,51,17,20,19,142,0.0,26,82,17,25,191,439,17,64,4,0,4,0,2,0,1,"1,354",26.55,346,,,,,,,,,,,,,,,,,
Marc Roca,14,1,4,7,1,0.07,0,0,1,0,0,14,6,43%,0,1,1,590,42.14,1,22,5%,0.0,35,3.0,0.0,14,0,31.0,61%,7.0,14.0,8.0,2.0,76,55,46,8.0,9.0,5.0,0.0
Marek Rodák,4,1,0,2,6,0.0,3,2,0,2,9,22,1,7,0,0,0,0,0,0,0,99,24.75,25,,,,,,,,,,,,,,,,,
Kaden Rodney,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Joe Rodon,15,0,8,4,2,15.0,14,64%,1,0,21,42,21,0,39,46,18,0,24,15,0,1,0.0,464,30.93,0.0,0,0%,0.0,18,0.0,0.0,2.0,1.0,0,0,0,0.0,0.0,,
Rodri,115,12,83,17,12,0.1,4,7,1,1,0,121,35,29%,3,2,9,"9,432",82.02,7,33,24%,8.0,572,20.0,0.0,148,4,220.0,60%,32.0,104.0,142.0,90.0,924,643,456,78.0,257.0,111.0,2.0
Rodrigo,87,23,29,40,23,0.26,5,3,15,2,0,152,55,36%,7,9,5,"1,859",21.37,14,87,13,0.0,61,13.0,59.0,44,30,57.0,35,,,,,,,,,,,
Rodrigo Muniz,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
James Rodríguez,23,6,8,8,6,0.26,0,3,3,0,0,37,18,49%,0,0,4,"1,031",44.83,11,88,19%,8.0,99,4.0,0.0,17,6,28.0,61%,9.0,15.0,1.0,0.0,123,108,112,34.0,6.0,10.0,0.0
Mads Roerslev,28,1,11,11,3,33.0,29,52%,0,1,18,36,16,0,70,56,86,4,14,26,0,0,1.0,417,14.89,3.0,46,26%,1.0,14,1.0,0.0,19.0,2.0,1,0,0,1.0,0.0,,
Morgan Rogers,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Cristian Romero,30,1,16,10,6,34.0,81,62%,1,2,44,94,53,0,193,172,109,14,60,38,0,2,0.0,"1,752",58.4,0.0,0,0%,3.0,88,9.0,0.0,36.0,2.0,1,0,1,0.0,0.0,,
Oriol Romeu,239,7,82,90,7,0.03,1,5,1,0,0,151,31,21%,2,4,3,"10,764",45.04,19,43,33%,17.0,561,63.0,0.0,327,5,613.0,65%,49.0,407.0,310.0,123.0,"1,543","1,329","1,193",138.0,399.0,359.0,0.0
Connor Ronan,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,3,3.00,0,1,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Salomón Rondón,167,36,45,77,36,0.22,12,13,9,0,1,358,112,31%,11,34,15,"3,134",18.77,13,96,11,2.0,156,110.0,55.0,92,41,154.0,109,,,,,,,,,,,
Zeno Rossi,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Joe Rothwell,2,0,0,2,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,8,4.00,0,0,0%,0.0,0,0.0,0.0,1,0,0.0,0%,0.0,0.0,0.0,0.0,1,1,3,1.0,0.0,0.0,0.0
Rúben Dias,73,3,55,8,31,47.0,56,63%,0,9,70,179,92,0,284,237,176,11,139,88,1,0,4.0,"5,874",80.47,4.0,5,40%,2.0,231,9.0,0.0,58.0,3.0,3,2,0,1.0,0.0,,
Rúben Neves,156,19,55,61,19,0.12,1,18,0,7,3,271,65,24%,4,0,8,"8,729",55.96,13,141,20%,39.0,924,40.0,0.0,149,1,331.0,50%,91.0,255.0,194.0,93.0,"1,158",586,623,75.0,117.0,127.0,1.0
Rúben Vinagre,37,0,14,12,2,22.0,46,63%,0,2,27,33,16,0,115,118,126,36,17,31,0,0,0.0,626,16.92,3.0,88,20%,1.0,16,2.0,0.0,21.0,1.0,0,0,0,0.0,0.0,,
John Ruddy,123,25,33,57,396,2.0,51,177,77,71,498,"1,117",25,194,12,0,3,1,1,0,0,"2,623",21.33,741,,,,,,,,,,,,,,,,,
Antonio Rüdiger,133,9,74,28,53,118.0,172,62%,0,30,118,390,209,2,824,550,413,24,297,194,2,2,1.0,"9,758",73.37,6.0,36,19%,21.0,599,23.0,0.0,124.0,4.0,9,6,2,1.0,2.0,,
Rúnar Rúnarsson,1,0,0,1,2,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,9.0,0,,,,,,,,,,,,,,,,,
Carl Rushworth,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Dominic Sadi,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Allan Saint-Maximin,93,12,35,34,12,0.13,1,10,1,0,0,152,66,43%,2,11,16,"1,658",17.83,23,136,7,0.0,53,22.0,42.0,46,28,7.0,1,,,,,,,,,,,
Romain Saïss,110,9,43,42,30,121.0,169,68%,0,9,191,439,243,3,566,574,418,28,324,206,0,2,1.0,"5,574",50.67,5.0,44,16%,2.0,410,25.0,1.0,129.0,6.0,9,5,2,2.0,4.0,,
Bukayo Saka,111,21,59,32,21,0.19,1,5,15,3,0,200,64,32%,6,13,21,"3,163",28.50,21,382,16,0.0,107,45.0,116.0,75,67,57.0,14,,,,,,,,,,,
William Saliba,14,2,12,1,6,11.0,22,55%,0,0,9,38,20,0,120,48,28,4,19,13,1,0,1.0,939,67.07,1.0,1,100%,0.0,36,4.0,0.0,10.0,0.0,2,1,0,1.0,0.0,,
Mohammed Salisu,60,0,14,28,7,101.0,156,57%,1,6,110,250,120,2,385,348,228,29,151,96,2,2,1.0,"2,797",46.62,2.0,25,20%,1.0,147,13.0,1.0,66.0,2.0,0,0,0,0.0,0.0,,
Brice Samba,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Albert Sambi Lokonga,25,0,15,7,0,0.0,0,0,0,0,0,20,8,40%,0,0,0,958,38.32,1,2,50%,7.0,43,5.0,0.0,13,0,23.0,83%,4.0,18.0,13.0,9.0,86,65,49,4.0,19.0,22.0,1.0
Ishé Samuels-Smith,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Robert Sánchez,78,25,25,25,200,0.0,16,78,13,16,367,505,25,88,1,0,6,1,3,0,0,"2,730",35.0,450,,,,,,,,,,,,,,,,,
Jadon Sancho,39,5,17,11,5,0.13,0,5,0,0,0,33,13,39%,0,3,4,"1,220",31.28,5,35,0,0.0,7,10.0,18.0,11,19,6.0,4,,,,,,,,,,,
Dion Sanderson,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Philippe Sandler,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Morgan Sanson,20,0,7,9,0,0.0,0,0,0,0,0,3,0,0%,0,0,0,294,14.70,0,24,13%,3.0,9,3.0,0.0,9,2,19.0,63%,0.0,14.0,3.0,2.0,52,66,45,17.0,8.0,10.0,1.0
Matija Sarkic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Jeremy Sarmiento,7,0,1,2,0,0.0,0,0,0,0,0,1,0,0%,0,0,0,19,2.71,0,0,0,0.0,1,0.0,1.0,0,0,0.0,0,,,,,,,,,,,
Malang Sarr,8,0,5,2,2,7.0,14,50%,1,0,11,19,11,0,36,28,22,0,13,7,0,0,0.0,467,58.38,1.0,4,25%,2.0,14,2.0,0.0,8.0,0.0,0,0,0,0.0,0.0,,
Charlie Savage,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Christian Saydee,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Charlie Sayers,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Gianluca Scamacca,13,2,4,8,2,0.15,0,2,0,0,0,25,7,28%,0,3,0,147,11.31,1,1,3,0.0,14,5.0,8.0,8,2,4.0,3,,,,,,,,,,,
Oliver Scarles,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Dane Scarlett,2,0,2,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,1,0.50,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Fabian Schär,103,10,42,39,24,121.0,144,56%,0,20,193,416,201,5,534,458,416,44,194,186,0,3,3.0,"4,013",38.96,5.0,49,10%,8.0,477,29.0,1.0,111.0,9.0,10,2,6,2.0,0.0,,
Kjell Scherpen,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Jeffrey Schlupp,219,17,77,88,17,0.08,2,4,11,0,0,193,56,29%,1,13,11,"4,606",21.03,16,250,18%,8.0,203,21.0,0.0,182,3,382.0,67%,60.0,225.0,269.0,139.0,827,"1,059","1,117",243.0,273.0,355.0,1.0
Kasper Schmeichel,284,82,122,95,814,7.0,120,188,91,161,996,"2,204",82,370,7,2,13,0,0,0,0,"8,318",29.29,"2,375",,,,,,,,,,,,,,,,,
Kristian Sekularac,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Marcos Senesi,12,0,2,7,2,25.0,22,59%,0,0,16,52,26,0,48,34,23,1,7,9,0,0,0.0,431,35.92,1.0,3,33%,0.0,35,1.0,0.0,7.0,0.0,0,0,0,0.0,0.0,,
Jean Michaël Seri,32,1,6,21,1,0.03,0,1,0,0,0,19,6,32%,1,1,2,"1,592",49.75,7,108,36%,2.0,98,6.0,0.0,32,1,41.0,68%,7.0,32.0,14.0,6.0,158,93,112,16.0,14.0,20.0,2.0
Steven Sessegnon,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Jamie Shackleton,27,0,8,13,0,0.0,0,0,0,0,0,4,1,25%,0,0,0,538,19.93,0,6,17%,0.0,6,4.0,0.0,16,1,37.0,59%,1.0,17.0,12.0,5.0,75,64,65,14.0,6.0,21.0,0.0
Xherdan Shaqiri,129,22,53,44,22,0.17,1,3,18,0,3,198,64,32%,4,10,20,"3,438",26.65,36,577,26%,60.0,188,14.0,0.0,90,30,77.0,55%,55.0,45.0,15.0,8.0,480,351,500,127.0,18.0,55.0,0.0
Teddy Sharman-Lowe,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Luke Shaw,218,2,96,53,59,209.0,356,71%,3,34,208,531,258,0,"1,011","1,060",868,202,329,252,1,2,16.0,"9,662",44.32,29.0,746,25%,12.0,245,48.0,1.0,226.0,13.0,2,0,0,2.0,2.0,,
Jonjo Shelvey,270,23,100,105,23,0.09,1,19,3,2,2,441,137,31%,14,18,27,"11,108",41.14,35,733,24%,72.0,"1,262",44.0,5.0,227,12,328.0,66%,121.0,255.0,232.0,86.0,"1,448",719,756,163.0,145.0,134.0,4.0
Joe Sheridan,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Shola Shoretire,3,0,2,1,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,11,3.67,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Abdallah Sima,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Dynel Simeu,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Ellis Simms,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,12,12.00,0,0,0,0.0,0,0.0,0.0,0,0,1.0,1,,,,,,,,,,,
Kamarai Simon-Swyer,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Xavier Simons,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Viljami Sinisalo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Luis Sinisterra,9,2,1,5,2,0.22,0,1,1,0,0,10,3,30%,1,1,0,189,21.00,0,4,1,1.0,6,3.0,11.0,4,6,1.0,1,,,,,,,,,,,
Moussa Sissoko,295,16,126,116,16,0.05,2,13,1,0,0,244,78,32%,3,23,25,"10,342",35.06,36,494,23%,65.0,342,44.0,2.0,331,26,354.0,74%,60.0,216.0,258.0,162.0,"1,624","1,311","1,643",455.0,319.0,406.0,1.0
Oliver Skipp,39,0,24,9,0,0.0,0,0,0,0,0,7,2,29%,0,0,0,"1,076",27.59,1,13,23%,4.0,27,7.0,0.0,23,1,44.0,59%,2.0,13.0,15.0,6.0,102,94,82,6.0,24.0,17.0,0.0
Cieran Slicker,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Gabriel Slonina,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Thierry Small,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
William Smallbone,16,0,5,7,0,0.0,0,0,0,0,0,8,1,13%,1,0,2,312,19.50,0,14,14%,0.0,15,0.0,0.0,7,0,20.0,60%,2.0,5.0,2.0,1.0,56,35,45,0.0,6.0,24.0,0.0
Matt Smith,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Emile Smith Rowe,59,12,33,18,12,0.2,0,7,5,0,0,55,30,55%,1,6,6,"1,548",26.24,8,65,12%,5.0,23,1.0,0.0,11,6,30.0,53%,12.0,26.0,22.0,10.0,192,129,147,46.0,11.0,29.0,0.0
Alex Smithies,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Joe Snowdon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Dominic Solanke,76,7,25,34,7,0.09,1,5,1,0,0,90,31,34%,3,13,6,909,11.96,7,12,1,0.0,48,9.0,29.0,27,13,46.0,30,,,,,,,,,,,
Manor Solomon,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,3,3.00,0,0,0,0.0,0,0.0,2.0,0,0,0.0,0,,,,,,,,,,,
Son Heung-Min,245,96,140,59,96,0.39,4,53,39,1,1,538,248,46%,21,57,48,"6,032",24.62,57,634,6,2.0,100,134.0,165.0,136,88,56.0,24,,,,,,,,,,,
Andreas Söndergaard,0,0,0,0,"
      0
  ",0.0,0,"
      0
  ",0,0,"
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ","
      0
  ",0,"
      0
  ","
      0
  ",0.0,"
      0
  ",,,,,,,,,,,,,,,,,
Jude Soonsup-Bell,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Tomás Soucek,101,19,40,39,19,0.19,6,10,2,0,0,146,49,34%,1,7,3,"3,872",38.34,6,28,18%,0.0,199,11.0,1.0,139,6,220.0,51%,33.0,160.0,258.0,163.0,540,790,687,28.0,472.0,372.0,0.0
Boubakary Soumaré,30,0,12,12,0,0.0,0,0,0,0,0,7,2,29%,0,0,1,910,30.33,0,5,20%,1.0,28,3.0,0.0,27,0,49.0,69%,0.0,26.0,33.0,18.0,113,126,97,17.0,35.0,19.0,0.0
Lino Sousa,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Kamal Sowah,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Çaglar Söyüncü,92,3,41,29,22,112.0,141,64%,2,3,110,367,190,1,472,493,305,27,280,155,0,3,1.0,"5,887",63.99,2.0,21,33%,2.0,252,12.0,1.0,81.0,2.0,3,2,0,1.0,0.0,,
Djed Spence,3,0,2,1,0,0.0,0,0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5,1.67,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Jack Spong,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Jack Stacey,25,0,6,13,1,32.0,25,60%,0,0,20,61,39,0,93,80,69,17,28,20,0,0,2.0,639,25.56,4.0,41,12%,1.0,30,3.0,0.0,12.0,2.0,0,0,0,0.0,0.0,,
Junior Stanislas,144,26,37,74,26,0.18,1,22,3,5,1,248,88,35%,11,5,14,"3,299",22.91,20,417,18%,34.0,80,8.0,0.0,55,22,123.0,64%,79.0,72.0,76.0,26.0,463,333,478,99.0,63.0,134.0,0.0
Jay Stansfield,3,0,1,1,0,0.0,0,0,0,0,0,2,0,0%,1,0,0,20,6.67,0,3,0,0.0,1,0.0,0.0,2,1,1.0,0,,,,,,,,,,,
Jason Steele,1,0,0,1,3,0.0,1,0,0,0,2,6,0,2,0,0,0,0,0,0,0,36,36.0,3,,,,,,,,,,,,,,,,,
Jed Steer,3,0,0,3,3,0.0,0,2,1,2,15,11,0,4,0,0,0,0,0,0,0,63,21.0,10,,,,,,,,,,,,,,,,,
Zack Steffen,2,1,2,0,3,0.0,0,0,1,2,10,15,1,1,0,0,0,0,1,0,0,59,29.5,3,,,,,,,,,,,,,,,,,
Jack Stephens,125,4,32,55,27,191.0,176,62%,4,5,181,494,256,1,675,476,408,41,214,213,0,1,4.0,"5,241",41.93,4.0,22,9%,5.0,317,20.0,2.0,71.0,3.0,4,2,1,1.0,1.0,,
Raheem Sterling,332,112,209,67,112,0.34,11,71,30,3,1,689,284,41%,26,103,57,"10,507",31.65,77,604,36,1.0,365,120.0,307.0,193,153,59.0,24,,,,,,,,,,,
Finley Stevens,1,0,0,1,0,0.0,3,33%,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0.0,6,6.0,0.0,1,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Layton Stewart,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Jakub Stolarczyk,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
John Stones,207,6,124,44,67,187.0,213,72%,4,16,223,689,388,4,907,830,376,117,424,210,1,8,2.0,"12,194",58.91,7.0,24,21%,2.0,720,8.0,1.0,58.0,5.0,6,2,2,2.0,1.0,,
James Storer,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Thomas Strakosha,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,
Robert Street,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Pascal Struijk,69,3,24,31,9,108.0,152,65%,0,10,101,166,77,2,355,309,253,15,119,112,0,1,1.0,"3,100",44.93,2.0,14,29%,1.0,129,11.0,1.0,67.0,1.0,3,2,0,1.0,0.0,,
Thanawat Suengchitthawon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0%,0.0,0,0.0,0.0,0,0,0.0,0%,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
Crysencio Summerville,16,4,4,9,4,0.25,0,3,1,0,0,13,5,38%,0,2,0,220,13.75,0,10,10%,0.0,2,1.0,0.0,9,1,17.0,65%,5.0,5.0,2.0,0.0,38,43,44,9.0,2.0,11.0,0.0
Sam Surridge,14,0,3,9,0,0.0,0,0,0,0,0,7,1,14%,0,2,0,45,3.21,0,3,1,0.0,7,0.0,4.0,0,1,5.0,5,,,,,,,,,,,
Will Swan,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0%,0,0,0,0,0.00,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,,,
Zak Swanson,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Sil Swinkels,0,0,0,0,0,0.0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0%,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,
Japhet Tanganga,23,0,11,9,7,23.0,36,58%,0,4,23,72,50,1,79,120,113,20,45,34,0,1,0.0,746,32.43,1.0,17,18%,1.0,18,5.0,1.0,38.0,1.0,0,0,0,0.0,0.0,,
